image_path,question,answer, answer
f6/f6f7300d.jpg,What letter is displayed?,T,
f6/f6f7300d.jpg,What is the brand?,Solimo,
f6/f6f7300d.jpg,What is the pattern?,Alphabet,
f6/f6f7300d.jpg,What is it?,Case,
6a/6a1a2ed7.jpg,What is the brand?,Solimo,
6a/6a1a2ed7.jpg,What is the color?,Multicolor,
6a/6a1a2ed7.jpg,What is printed on the case?,Alphabet,
6a/6a1a2ed7.jpg,What is the model name?,Realme,
6a/6a1a2ed7.jpg,What is the product type?,Case,
6a/6a1a2ed7.jpg,What part of the phone is transparent?,Sides,
6a/6a1a2ed7.jpg,What is the material?,Silicon,
cc/cc890683.jpg,What brand is this?,Solimo,
cc/cc890683.jpg,What is the case's color?,Multicolor,
cc/cc890683.jpg,What letter is displayed?,T,
cc/cc890683.jpg,What is the material?,TPU,
cc/cc890683.jpg,What is the pattern?,Alphabet,
cc/cc890683.jpg,Is the cover soft?,Yes,
cc/cc890683.jpg,What is the phone model?,Realme,
cc/cc890683.jpg,What sides are transparent?,Sides,
87/87dfb91d.jpg,What is the brand?,Solimo,
87/87dfb91d.jpg,What is the phone model?,Realme,
87/87dfb91d.jpg,What is the cover's color?,Multicolor,
87/87dfb91d.jpg,What is the cover's design?,Alphabet,
87/87dfb91d.jpg,What is the item type?,Case,
87/87dfb91d.jpg,Is it flexible?,Yes,
87/87dfb91d.jpg,Is it printed?,Yes,
a5/a56285ef.jpg,What is the brand?,Solimo,
a5/a56285ef.jpg,What is the cover's color?,Others,
a5/a56285ef.jpg,What is the product type?,Case,
a5/a56285ef.jpg,What is the design printed?,Makeup,
a5/a56285ef.jpg,Is it 3D printed?,Yes,
a5/a56285ef.jpg,Is it hard?,Yes,
a5/a56285ef.jpg,What is the pattern?,Brushes,
ee/ee8ee952.jpg,What brand is this?,Solimo,
ee/ee8ee952.jpg,What is the case's color?,Others,
ee/ee8ee952.jpg,What is the product type?,Case,
ee/ee8ee952.jpg,For which phone is this case?,Motorola,
ee/ee8ee952.jpg,Is it a hard case?,Yes,
49/49b1b22b.jpg,What is the brand?,Solimo,
49/49b1b22b.jpg,What is the case's color?,Others,
49/49b1b22b.jpg,Is it hard case?,Yes,
49/49b1b22b.jpg,What is the product type?,Case,
49/49b1b22b.jpg,Which brand is this?,Amazon,
66/66f3a68c.jpg,What brand is this?,Solimo,
66/66f3a68c.jpg,What is the cover's color?,Others,
66/66f3a68c.jpg,What is the product type?,Case,
66/66f3a68c.jpg,What kind of print is it?,3D,
66/66f3a68c.jpg,Is it hard or soft?,Hard,
66/66f3a68c.jpg,What is the cover for?,Motorola,
e1/e183a859.jpg,What brand is this?,Solimo,
e1/e183a859.jpg,What is the color?,Others,
e1/e183a859.jpg,Is it patterned?,Yes,
e1/e183a859.jpg,What is being shown?,Brushes,
e1/e183a859.jpg,What kind of case is it?,Hard,
58/58a57f2c.jpg,What is the outer material?,Canvas,
58/58a57f2c.jpg,What is the closure type?,Lace-Up,
58/58a57f2c.jpg,What is the toe style?,Closed,
58/58a57f2c.jpg,What is the brand?,Symbol,
58/58a57f2c.jpg,What kind of shoes?,Shoes,
58/58a57f2c.jpg,What is the shoe color?,Gray,
94/94e1c8cd.jpg,What is the shoe's closure?,Lace-Up,
94/94e1c8cd.jpg,What is the shoe material?,Canvas,
94/94e1c8cd.jpg,What toe style is this?,Closed,
94/94e1c8cd.jpg,What kind of shoes are these?,Shoes,
94/94e1c8cd.jpg,What is the brand?,Symbol,
94/94e1c8cd.jpg,What is the shoe style?,Casual,
94/94e1c8cd.jpg,What is the shoe color?,Grey,
b5/b56fe0d1.jpg,What is the shoe material?,Canvas,
b5/b56fe0d1.jpg,What laces the shoe?,Lace,
b5/b56fe0d1.jpg,What toe style is this?,Closed,
b5/b56fe0d1.jpg,What color are these shoes?,Gray,
b5/b56fe0d1.jpg,Is this shoe for men?,Yes,
b5/b56fe0d1.jpg,Is this a casual shoe?,Yes,
cc/cc233a21.jpg,What is the brand?,Symbol,
cc/cc233a21.jpg,Shoe material?,Canvas,
cc/cc233a21.jpg,Closure style?,Lace-Up,
cc/cc233a21.jpg,Toe shape?,Closed,
cc/cc233a21.jpg,Are these casual shoes?,Yes,
cc/cc233a21.jpg,Is the shoe for men?,Yes,
cc/cc233a21.jpg,What is the product type?,Shoes,
e7/e74d216a.jpg,What is the brand?,Symbol,
e7/e74d216a.jpg,What is the closure type?,Lace-up,
e7/e74d216a.jpg,What is the material?,Canvas,
e7/e74d216a.jpg,What is the toe style?,Closed,
e7/e74d216a.jpg,What kind of shoes are these?,Shoes,
e7/e74d216a.jpg,What color are the shoes?,Gray,
1c/1c43521d.jpg,What is the outer material?,Canvas,
1c/1c43521d.jpg,What kind of shoes are these?,Shoes,
1c/1c43521d.jpg,What is the closure type?,Lace-Up,
1c/1c43521d.jpg,Is the toe style open?,No,
1c/1c43521d.jpg,What is the brand?,Symbol,
d4/d42a3b4a.jpg,What is the brand?,Vedaka,
d4/d42a3b4a.jpg,What is the food type?,Grocery,
d4/d42a3b4a.jpg,What is the item weight?,1kg,
d4/d42a3b4a.jpg,What are they flakes of?,Rice,
d4/d42a3b4a.jpg,Is it thick or thin?,Thick,
72/72f85f0c.jpg,What is the brand?,Vedaka,
72/72f85f0c.jpg,Is it thick or thin?,Thick,
72/72f85f0c.jpg,What kind of food?,Grocery,
72/72f85f0c.jpg,What are these flakes made of?,Rice,
72/72f85f0c.jpg,What is the color of flakes?,White,
db/db3d981f.jpg,What is the brand?,Vedaka,
db/db3d981f.jpg,What type is this?,Grocery,
db/db3d981f.jpg,What are these?,Flakes,
a3/a326887a.jpg,What is the brand? , Vedaka,
a3/a326887a.jpg,What is the color? , White,
a3/a326887a.jpg,What is the product type? , Grocery,
a3/a326887a.jpg,Is it thick poha? , Yes,
a3/a326887a.jpg,What is it made of? , Rice,
24/24b9da74.jpg,What is the brand?,Vedaka,
24/24b9da74.jpg,What kind of food?,Grocery,
24/24b9da74.jpg,What is the weight?,1kg,
24/24b9da74.jpg,What are these?,Flakes,
24/24b9da74.jpg,What is made of?,Rice,
24/24b9da74.jpg,Is it thick?,Yes,
a3/a378a264.jpg,What is the brand?,Solimo,
a3/a378a264.jpg,What is the design type?,3D,
a3/a378a264.jpg,Is it hard or soft?,Hard,
a3/a378a264.jpg,What is the color?,Others,
a3/a378a264.jpg,Is it a cover?,Yes,
ab/ab744f8a.jpg,What is the case brand?,Solimo,
ab/ab744f8a.jpg,What is the case color?,Others,
ab/ab744f8a.jpg,What is it made of?,Hard,
ab/ab744f8a.jpg,What is the design?,Lighting,
ab/ab744f8a.jpg,What is the product type?,Case,
49/49b1b22b.jpg,What is the brand?,Solimo,
49/49b1b22b.jpg,What kind of case is this?,Hard,
49/49b1b22b.jpg,Is the print style 3D?,Yes,
49/49b1b22b.jpg,What is the phone model?,Vivo,
49/49b1b22b.jpg,What is the item's color?,Others,
66/66f3a68c.jpg,What brand is this case?,Solimo,
66/66f3a68c.jpg,What is the case's color?,Others,
66/66f3a68c.jpg,What type of case is it?,Hard,
66/66f3a68c.jpg,Is the case printed?,Yes,
66/66f3a68c.jpg,Is it a slim case?,Yes,
66/66f3a68c.jpg,What is it for?,Phone,
66/66f3a68c.jpg,Is there warranty?,No,
ee/ee8ee952.jpg,What is the brand?,Solimo,
ee/ee8ee952.jpg,What type of case is it?,Back,
ee/ee8ee952.jpg,What is the design type?,Printed,
ee/ee8ee952.jpg,What is the product type?,Case,
ee/ee8ee952.jpg,What is the cover style?,Hard,
81/813ad088.jpg,What is the brand?,Solimo,
81/813ad088.jpg,What type of case is this?,Back,
81/813ad088.jpg,What is the phone's color?,Yellow,
81/813ad088.jpg,Is the case printed?,Yes,
81/813ad088.jpg,What is the item's shape?,Panel,
ee/ee8ee952.jpg,What is the product brand?,Solimo,
ee/ee8ee952.jpg,What type of case is this?,Case,
ee/ee8ee952.jpg,What is the color of the print?,Others,
ee/ee8ee952.jpg,What is the case for?,Oppo,
ee/ee8ee952.jpg,Is the back cover hard?,Yes,
ee/ee8ee952.jpg,What kind of print?,3D,
49/49b1b22b.jpg,What is the brand?,Solimo,
49/49b1b22b.jpg,What is the cover's type?,Case,
49/49b1b22b.jpg,What is the phone model?,A37,
49/49b1b22b.jpg,Is it hard?,Yes,
49/49b1b22b.jpg,What is the design?,Girl,
66/66f3a68c.jpg,What is the brand?,Solimo,
66/66f3a68c.jpg,What type of case is it?,Hard,
66/66f3a68c.jpg,What is the design type?,Printed,
66/66f3a68c.jpg,What is the main color?,Others,
66/66f3a68c.jpg,What is printed?,Girl,
66/66f3a68c.jpg,Is it 3D?,Yes,
97/972a6345.jpg,What is the brand?,Solimo,
97/972a6345.jpg,What is the phone's model?,Oppo,
97/972a6345.jpg,What is the case color?,Yellow,
97/972a6345.jpg,What is the case type?,Hard,
97/972a6345.jpg,Is the case printed?,Yes,
97/972a6345.jpg,What is the design?,Girl,
39/3914c1a4.jpg,What is the brand?,Solimo,
39/3914c1a4.jpg,What is the case's print?,Daddy,
39/3914c1a4.jpg,What type of case is it?,Hard,
39/3914c1a4.jpg,What is the phone brand?,Motorola,
39/3914c1a4.jpg,What is the cover's color?,Multi,
fe/feb172bd.jpg,What is the brand?,Solimo,
fe/feb172bd.jpg,What type of case is it?,Hard,
fe/feb172bd.jpg,What is the case's pattern?,Printed,
fe/feb172bd.jpg,What is the cover's color?,Multi,
fe/feb172bd.jpg,What is the item for?,Motorola,
49/49b1b22b.jpg,What is the product brand?,Solimo,
49/49b1b22b.jpg,What type of case is this?,Hard,
49/49b1b22b.jpg,What is the cover pattern?,Printed,
49/49b1b22b.jpg,What shape is the item?,Slim,
49/49b1b22b.jpg,What is the product for?,Phone,
49/49b1b22b.jpg,What is the phone model?,E4,
49/49b1b22b.jpg,What is the cover style?,Designer,
49/49b1b22b.jpg,What is the item color?,Multi-colored,
66/66f3a68c.jpg,What is the brand?,Solimo,
66/66f3a68c.jpg,What is the color?,Multicolor,
66/66f3a68c.jpg,What type is it?,Case,
66/66f3a68c.jpg,What's the model?,Moto,
66/66f3a68c.jpg,Is it hard?,Yes,
ee/ee8ee952.jpg,What is the product brand?,Solimo,
ee/ee8ee952.jpg,What is the cover's color?,Others,
ee/ee8ee952.jpg,What is the product type?,Case,
ee/ee8ee952.jpg,Is it a hard case?,Yes,
ee/ee8ee952.jpg,What is phone model?,E4,
d1/d18da6da.jpg,What shape is it?,Rectangular,
d1/d18da6da.jpg,What is its color?,Brown,
d1/d18da6da.jpg,What is the material?,Fabric,
d1/d18da6da.jpg,What is the product for?,HOME,
d1/d18da6da.jpg,What is the box pattern?,Triangles,
31/31e2a271.jpg,What color is it?,Brown,
31/31e2a271.jpg,What shape is it?,Rectangular,
31/31e2a271.jpg,What is the material?,Fabric,
31/31e2a271.jpg,What type of product?,HOME,
31/31e2a271.jpg,What is the box pattern?,Triangles,
31/31e2a271.jpg,What is the brand?,Solimo,
31/31e2a271.jpg,Is it foldable?,Yes,
31/31e2a271.jpg,Is it printed?,Yes,
31/31e2a271.jpg,Does it have a lid?,Yes,
a2/a27bb54f.jpg,What is the box color?,Brown,
a2/a27bb54f.jpg,What shape is the box?,Rectangular,
a2/a27bb54f.jpg,What is the box material?,Fabric,
a2/a27bb54f.jpg,What is the box brand?,Solimo,
a2/a27bb54f.jpg,Is it foldable?,Yes,
a2/a27bb54f.jpg,What is the box pattern?,Triangles,
a2/a27bb54f.jpg,Is it a set?,No,
a2/a27bb54f.jpg,Is there a lid?,Yes,
b7/b7793ea5.jpg,What is the box color?,Brown,
b7/b7793ea5.jpg,What shape is the box?,Rectangular,
b7/b7793ea5.jpg,What is the box material?,Fabric,
b7/b7793ea5.jpg,What is the brand?,Solimo,
b7/b7793ea5.jpg,Is the box foldable?,Yes,
b7/b7793ea5.jpg,What is the product type?,Home,
b7/b7793ea5.jpg,Does it have pattern?,Yes,
46/464885cb.jpg,What is the box color?,Brown,
46/464885cb.jpg,What shape is the box?,Rectangular,
46/464885cb.jpg,What is the box material?,Fabric,
46/464885cb.jpg,What is the brand?,Solimo,
46/464885cb.jpg,What is the product type?,Home,
cc/cc7d47df.jpg,What is the material?,Fabric,
cc/cc7d47df.jpg,What is the color?,Brown,
cc/cc7d47df.jpg,What shape is it?,Rectangular,
cc/cc7d47df.jpg,What is the brand?,Solimo,
cc/cc7d47df.jpg,What is the style?,Printed,
0a/0ad03f94.jpg,What is the box color?,Brown,
0a/0ad03f94.jpg,What is the box shape?,Rectangular,
0a/0ad03f94.jpg,What is the box material?,Fabric,
0a/0ad03f94.jpg,What is the brand?,Solimo,
0a/0ad03f94.jpg,Is it foldable?,Yes,
ae/ae3c1034.jpg,What color is the mat?,Blue,
ae/ae3c1034.jpg,What shape is the mat?,Bone,
ae/ae3c1034.jpg,What are the bowls made of?,Steel,
ae/ae3c1034.jpg,What is the product for?,Pets,
ae/ae3c1034.jpg,What is the brand?,AmazonBasics,
bd/bda4db5d.jpg,What is the bowl combo shape?,Bone,
bd/bda4db5d.jpg,What is the product's color?,Blue,
bd/bda4db5d.jpg,What are the bowls made of?,Steel,
bd/bda4db5d.jpg,What material is the mat?,Silicone,
bd/bda4db5d.jpg,What is inside one bowl?,Food,
81/810f4f66.jpg,What is the brand?,AmazonBasics,
81/810f4f66.jpg,What color is the bowl?,Blue,
81/810f4f66.jpg,What is the bowl's shape?,Bone,
81/810f4f66.jpg,What are these bowls for?,Pets,
81/810f4f66.jpg,Are there two bowls?,Yes,
81/810f4f66.jpg,Is it indoor or outdoor?,Both,
81/810f4f66.jpg,What are the bowls made of?,Steel,
8f/8f24bda1.jpg,What color is it?,Blue,
8f/8f24bda1.jpg,What brand is it?,AmazonBasics,
8f/8f24bda1.jpg,What shape is it?,Bone,
8f/8f24bda1.jpg,What is it for?,Pets,
8f/8f24bda1.jpg,What are the bowls made of?,Steel,
47/47ca6825.jpg,What is the brand?,AmazonBasics,
47/47ca6825.jpg,What is the color?,Blue,
47/47ca6825.jpg,What is the product type?,PET_SUPPLIES,
47/47ca6825.jpg,What is the bowl material?,Steel,
47/47ca6825.jpg,What is the shape?,Bone,
06/0658a187.jpg,What is the brand?,AmazonBasics,
06/0658a187.jpg,What color is it?,Blue,
06/0658a187.jpg,What are these?,Bowls,
06/0658a187.jpg,What shape is the mat?,Bone,
06/0658a187.jpg,What material are bowls?,Steel,
06/0658a187.jpg,What is it for?,Pets,
9a/9a3848a0.jpg,What is the product's color?,Blue,
9a/9a3848a0.jpg,What are the bowls made of?,Steel,
9a/9a3848a0.jpg,What is the brand?,AmazonBasics,
9a/9a3848a0.jpg,What is the product type?,PET_SUPPLIES,
9a/9a3848a0.jpg,What shape is the mat?,Bone,
9a/9a3848a0.jpg,What material is the mat?,Silicone,
d8/d8743063.jpg,What brand is this?,Solimo,
d8/d8743063.jpg,What is the case material?,Plastic,
d8/d8743063.jpg,What is the case color?,Multi-colored,
d8/d8743063.jpg,What is the pattern?,Leaves,
d8/d8743063.jpg,What is the item type?,Case,
d8/d8743063.jpg,What's the case style?,Designer,
56/56468a54.jpg,What is the brand?,Solimo,
56/56468a54.jpg,What is the case's material?,Plastic,
56/56468a54.jpg,What is the case's color?,Multicolored,
56/56468a54.jpg,What is the pattern?,Leaves,
56/56468a54.jpg,What is the phone's shape?,Rectangle,
56/56468a54.jpg,What are the leaves color?,Orange,
56/56468a54.jpg,What is the background color?,Blue,
56/56468a54.jpg,What's the case's product type?,Case,
a9/a9459b68.jpg,What is the case's brand?,Solimo,
a9/a9459b68.jpg,What is the case's material?,Plastic,
a9/a9459b68.jpg,What is the phone case color?,Multi-colored,
a9/a9459b68.jpg,What is the product type?,Case,
a9/a9459b68.jpg,What is the phone case style?,Designer,
d9/d9bc2152.jpg,What is the case's material?,Plastic,
d9/d9bc2152.jpg,What is the brand?,Solimo,
d9/d9bc2152.jpg,What is the main color?,Multicolor,
d9/d9bc2152.jpg,What is the product type?,Case,
d9/d9bc2152.jpg,What are on the case?,Leaves,
d9/d9bc2152.jpg,What is the case design?,Designer,
d9/d9bc2152.jpg,What is the case's pattern?,Leaves,
d9/d9bc2152.jpg,What is the case for?,Phone,
69/694ea49d.jpg,What brand is it?,Solimo,
69/694ea49d.jpg,What is the case's material?,Plastic,
69/694ea49d.jpg,What is the case's color?,Multicolor,
69/694ea49d.jpg,What is the pattern?,Leaves,
69/694ea49d.jpg,What is the product type?,Case,
66/66a678e7.jpg,What brand is this?,Solimo,
66/66a678e7.jpg,What is the case color?,Multi,
66/66a678e7.jpg,What is the case material?,Plastic,
66/66a678e7.jpg,What is the item shape?,Rectangular,
66/66a678e7.jpg,What is the design?,Leaves,
66/66a678e7.jpg,What is the product type?,Case,
43/43e5efc9.jpg,What is the brand?,Amazon,
43/43e5efc9.jpg,What is the metal color?,Silver,
43/43e5efc9.jpg,What is the gemstone color?,Blue,
43/43e5efc9.jpg,What is the product type?,EARRING,
43/43e5efc9.jpg,What is the primary material?,Metal,
22/22ca39ad.jpg,What is the product color?,Silver,
22/22ca39ad.jpg,What is the earring style?,Drop,
22/22ca39ad.jpg,What is the jewelry's material?,Metal,
22/22ca39ad.jpg,What gemstone is featured?,Topaz,
22/22ca39ad.jpg,What is the brand?,Amazon,
22/22ca39ad.jpg,What is the item shape?,Flame,
22/22ca39ad.jpg,What is the product type?,EARRING,
22/22ca39ad.jpg,What is the model number?,78756ETSW,
9e/9eb555dd.jpg,What is the color of the product?,Silver,
9e/9eb555dd.jpg,What is the product's material?,Metal,
9e/9eb555dd.jpg,What is the product type?,FINEEARRING,
9e/9eb555dd.jpg,What is the brand?,Amazon,
9e/9eb555dd.jpg,What metal is the product made of?,Gold,
e5/e502f090.jpg,What brand is this?,Solimo,
e5/e502f090.jpg,What is the product color?,Others,
e5/e502f090.jpg,Is this for iPhone?,Yes,
e5/e502f090.jpg,Is the back cover hard?,Yes,
e5/e502f090.jpg,What is the design style?,Stylish,
ee/ee8ee952.jpg,What brand is this?,Solimo,
ee/ee8ee952.jpg,Is it hard or soft?,Hard,
ee/ee8ee952.jpg,What is the phone brand?,Apple,
ee/ee8ee952.jpg,What is its type?,Case,
ee/ee8ee952.jpg,What is the color?,Others,
49/49b1b22b.jpg,What is the product brand?,Solimo,
49/49b1b22b.jpg,What kind of ports are present?,Charging,
49/49b1b22b.jpg,What is the case's design?,Printed,
49/49b1b22b.jpg,What is the product type?,Case,
49/49b1b22b.jpg,What phone is this case for?,iPhone,
49/49b1b22b.jpg,What is the color?,Multi-colored,
66/66f3a68c.jpg,What is the brand?,Solimo,
66/66f3a68c.jpg,What is the color?,Multi,
66/66f3a68c.jpg,What type of case?,Hard,
66/66f3a68c.jpg,Is there a logo?,Yes,
66/66f3a68c.jpg,What is the model?,iPhone,
f9/f98403f9.jpg,What is the brand?,Solimo,
f9/f98403f9.jpg,What is the case's color?,Others,
f9/f98403f9.jpg,What is the print style?,3D,
f9/f98403f9.jpg,What is the product type?,Case,
f9/f98403f9.jpg,What is the phone model?,Iphone,
f9/f98403f9.jpg,Is it for an iPhone?,Yes,
f9/f98403f9.jpg,What is the primary material?,Hard,
1c/1ce4d023.jpg,What is the product's color?,White,
1c/1ce4d023.jpg,What is the brand?,Rivet,
1c/1ce4d023.jpg,What kind of legs are there?,Wooden,
1c/1ce4d023.jpg,What is the product type?,Sofa,
1c/1ce4d023.jpg,What is the style?,Loveseat,
1c/1ce4d023.jpg,What is the upholstery?,Polyester,
95/95ca7fa5.jpg,What is the product color?,White,
95/95ca7fa5.jpg,What is the product brand?,Rivet,
95/95ca7fa5.jpg,What is the leg's color?,Brown,
95/95ca7fa5.jpg,What is the product type?,Sofa,
95/95ca7fa5.jpg,What is the upholstery material?,Polyester,
ed/ed7861bd.jpg,What is the product brand?,Rivet,
ed/ed7861bd.jpg,What color is this sofa?,White,
ed/ed7861bd.jpg,What is the sofa style?,Loveseat,
ed/ed7861bd.jpg,What is the upholstery material?,Polyester,
ed/ed7861bd.jpg,What are the legs made of?,Wood,
ed/ed7861bd.jpg,What is the product type?,Sofa,
ed/ed7861bd.jpg,What pattern is the rug?,Striped,
96/96711a2f.jpg,What is the product's color?,White,
96/96711a2f.jpg,What is the product's brand?,Rivet,
96/96711a2f.jpg,What is the product's style?,Loveseat,
96/96711a2f.jpg,What is the product's material?,Polyester,
96/96711a2f.jpg,What is the product type?,SOFA,
96/96711a2f.jpg,Are the cushions removable?,Yes,
9f/9f25d802.jpg,What is the product's color?,White,
9f/9f25d802.jpg,What is the brand?,Rivet,
9f/9f25d802.jpg,What is the upholstery material?,Polyester,
9f/9f25d802.jpg,What kind of product is this?,Sofa,
9f/9f25d802.jpg,What is the product's style?,Loveseat,
9f/9f25d802.jpg,What is the leg's material?,Wood,
15/1549f560.jpg,What color is the loveseat?,White,
15/1549f560.jpg,What is the product style?,Loveseat,
15/1549f560.jpg,What is the brand?,Rivet,
15/1549f560.jpg,What are the legs made of?,Wood,
15/1549f560.jpg,What is the product type?,Sofa,
15/1549f560.jpg,What is the fabric?,Polyester,
67/67fbd6fa.jpg,What is the product brand?,Rivet,
67/67fbd6fa.jpg,What is the sofa color?,White,
67/67fbd6fa.jpg,What is the product type?,Sofa,
67/67fbd6fa.jpg,What is the material?,Polyester,
67/67fbd6fa.jpg,What is the product style?,Loveseat,
83/8378b918.jpg,What is the sofa's color?,White,
83/8378b918.jpg,Is the frame wood?,Yes,
83/8378b918.jpg,What is the product type?,Sofa,
83/8378b918.jpg,What is the seat material?,Polyester,
83/8378b918.jpg,What style is this item?,Loveseat,
83/8378b918.jpg,What is the brand name?,Rivet,
83/8378b918.jpg,What is the frame's material?,Wood,
eb/eb965305.jpg,What is the product's color?,White,
eb/eb965305.jpg,What is the brand?,Rivet,
eb/eb965305.jpg,What is the product type?,Sofa,
eb/eb965305.jpg,What is the upholstery material?,Polyester,
