image_path,question,answer
f6/f6d68dde.jpg,What is the model name?,Abbott
f6/f6d68dde.jpg,What is the product type?,Shoes
5f/5f4dce54.jpg,What is the brand?,Solimo
5f/5f4dce54.jpg,What is the main color?,Blue
5f/5f4dce54.jpg,What is the material?,Plastic
5f/5f4dce54.jpg,What is the pattern?,Alphabet
5f/5f4dce54.jpg,What is printed?,Letter
5f/5f4dce54.jpg,What is the item type?,Case
5f/5f4dce54.jpg,What is the design?,Designer
5f/5f4dce54.jpg,What is the cover for?,Mobile
47/47f0c738.jpg,What is the product material?,Plastic
47/47f0c738.jpg,What is the product brand?,Solimo
47/47f0c738.jpg,What type of product is this?,Case
47/47f0c738.jpg,What is the case's color?,Multicolored
47/47f0c738.jpg,Is the design 3D?,Yes
47/47f0c738.jpg,What is the model name?,Oppo
9f/9f6f86ac.jpg,What is the brand?,Solimo
9f/9f6f86ac.jpg,What is the color?,Multicolor
9f/9f6f86ac.jpg,What is the material?,Plastic
9f/9f6f86ac.jpg,What is the product type?,Case
d8/d89025e7.jpg,What brand is it?,Solimo
d8/d89025e7.jpg,What is the color?,Multi
d8/d89025e7.jpg,What is it made of?,Plastic
d8/d89025e7.jpg,What is the pattern?,Alphabet
d8/d89025e7.jpg,What type of case?,Phone
d8/d89025e7.jpg,What shape is it?,Rectangular
d8/d89025e7.jpg,What is the model name?,Oppo
b4/b462cc51.jpg,What is the brand?,Solimo
b4/b462cc51.jpg,What is the main color?,Others
b4/b462cc51.jpg,Is it patterned?,Yes
b4/b462cc51.jpg,What is the case style?,Hard
b4/b462cc51.jpg,Is it printed?,Yes
b4/b462cc51.jpg,What kind of print?,3D
7a/7a959848.jpg,What is the brand?,Solimo
7a/7a959848.jpg,What is the case's pattern?,Random
7a/7a959848.jpg,What type of print?,3D
7a/7a959848.jpg,What is the product type?,Case
7a/7a959848.jpg,What is the color?,Others
7a/7a959848.jpg,What is the model?,3/3T
49/49b1b22b.jpg,What is the brand?,Solimo
49/49b1b22b.jpg,What is the color?,Others
49/49b1b22b.jpg,What is it?,Case
49/49b1b22b.jpg,For which phone?,OnePlus
49/49b1b22b.jpg,Is it printed?,Yes
49/49b1b22b.jpg,What type of case?,Hard
66/66f3a68c.jpg,What brand is it?,Solimo
66/66f3a68c.jpg,What is the design?,Random
66/66f3a68c.jpg,What is its color?,Others
66/66f3a68c.jpg,What kind of case?,Back
66/66f3a68c.jpg,What is the product?,Case
ee/ee8ee952.jpg,What is the brand?,Solimo
ee/ee8ee952.jpg,What is the design?,Printed
ee/ee8ee952.jpg,What type of case?,Back
ee/ee8ee952.jpg,What is the phone brand?,OnePlus
ee/ee8ee952.jpg,Is it hard or soft?,Hard
ee/ee8ee952.jpg,What is the color?,Others
20/2070e020.jpg,What brand is it?,AmazonBasics
20/2070e020.jpg,What color is it?,Black
20/2070e020.jpg,What type is it?,Cable
d9/d91e9beb.jpg,What is the brand?,AmazonBasics
d9/d91e9beb.jpg,What type is the product?,Computer
d9/d91e9beb.jpg,What type of USB is shown?,USB
d9/d91e9beb.jpg,What is the connection type?,Male
d9/d91e9beb.jpg,What is the USB version?,Two
d9/d91e9beb.jpg,What is the shape shown?,Rectangular
eb/eb57448d.jpg,What is the brand?,AmazonBasics
eb/eb57448d.jpg,What is the cable color?,Black
eb/eb57448d.jpg,What type is it?,Cable
0f/0f5e871c.jpg,What brand is this cable?,AmazonBasics
0f/0f5e871c.jpg,What type of product is it?,Cable
0f/0f5e871c.jpg,What color is the cable?,Black
0f/0f5e871c.jpg,What gender is the A end?,Male
0f/0f5e871c.jpg,What gender is the B end?,Male
57/57d98916.jpg,What brand is this?,AmazonBasics
57/57d98916.jpg,What type is this?,Cable
57/57d98916.jpg,What color is this?,Black
57/57d98916.jpg,What gender is this?,Male
59/5998bc72.jpg,What is the brand?,Solimo
59/5998bc72.jpg,What is the color?,Others
59/5998bc72.jpg,What is the pattern?,Floral
59/5998bc72.jpg,What type of case is it?,Hard
59/5998bc72.jpg,What is the print type?,3D
59/5998bc72.jpg,What is phone model?,Lenovo
ee/ee8ee952.jpg,What is the product color?,Others
ee/ee8ee952.jpg,What is the product brand?,Solimo
ee/ee8ee952.jpg,What is the product type?,Case
ee/ee8ee952.jpg,What is the item shape?,
ee/ee8ee952.jpg,What is the design?,Floral
ee/ee8ee952.jpg,What type of print is it?,3D
47/47dd63e2.jpg,What is the brand?,Solimo
47/47dd63e2.jpg,What is the main color?,Green
47/47dd63e2.jpg,What is the pattern?,Floral
47/47dd63e2.jpg,What is it made of?,Hard
47/47dd63e2.jpg,What is the style?,Designer
47/47dd63e2.jpg,What is the product type?,Case
47/47dd63e2.jpg,What is the case print?,Printed
47/47dd63e2.jpg,What is the shape?,Rectangular
66/66f3a68c.jpg,What is the brand?,Solimo
66/66f3a68c.jpg,What is the main color?,Others
66/66f3a68c.jpg,What is the product type?,Case
66/66f3a68c.jpg,Is it floral?,Yes
66/66f3a68c.jpg,Is it 3D?,Yes
66/66f3a68c.jpg,Is it hard?,Yes
66/66f3a68c.jpg,What is it made of?,Hard
66/66f3a68c.jpg,What is the pattern?,Floral
49/49b1b22b.jpg,What is the brand?,Solimo
49/49b1b22b.jpg,What is the color?,Others
49/49b1b22b.jpg,What is the product type?,Case
49/49b1b22b.jpg,What is the model name?,Lenovo
49/49b1b22b.jpg,Is it hard?,Yes
c0/c07ed099.jpg,What is the brand?,Solimo
c0/c07ed099.jpg,What type is this item?,Case
c0/c07ed099.jpg,What is the case's color?,Others
c0/c07ed099.jpg,Is it hard or soft?,Hard
c0/c07ed099.jpg,What is the pattern?,Kiss
c0/c07ed099.jpg,Which company phone?,Samsung
ee/ee8ee952.jpg,What is the brand?,Solimo
ee/ee8ee952.jpg,What type of case is it?,Hard
ee/ee8ee952.jpg,What is the phone color?,Others
ee/ee8ee952.jpg,Is it 3D printed?,Yes
ee/ee8ee952.jpg,Is the cover slim?,Yes
49/49b1b22b.jpg,What is the brand?,Solimo
49/49b1b22b.jpg,What is the product color?,Others
49/49b1b22b.jpg,What type of case is it?,Hard
49/49b1b22b.jpg,What is it printed?,3D
49/49b1b22b.jpg,What phone is this for?,Samsung
c5/c58d4c64.jpg,What is the brand?,Solimo
c5/c58d4c64.jpg,What is the phone case color?,Others
c5/c58d4c64.jpg,Is it hard or soft case?,Hard
c5/c58d4c64.jpg,What is the design?,Kiss
c5/c58d4c64.jpg,Is it a 2D or 3D printed case?,3D
c5/c58d4c64.jpg,What is the case for?,Phone
66/66f3a68c.jpg,What is the case's brand?,Solimo
66/66f3a68c.jpg,What is the case's color?,Others
66/66f3a68c.jpg,What is the product type?,Case
66/66f3a68c.jpg,What type of print is used?,3D
66/66f3a68c.jpg,For which model is it?,S4
92/928af58a.jpg,What is the brand?,Solimo
92/928af58a.jpg,What is the case's color?,Multicolor
92/928af58a.jpg,What is the material?,Plastic
92/928af58a.jpg,What is the model?,M31
92/928af58a.jpg,What is the pattern?,Doodle
92/928af58a.jpg,What is the item shape?,Donut
d8/d87e51cf.jpg,What brand is this?,Solimo
d8/d87e51cf.jpg,What is the case's material?,Plastic
d8/d87e51cf.jpg,What is the phone's color?,Multicolor
d8/d87e51cf.jpg,What is this item?,Case
d8/d87e51cf.jpg,For which phone is this?,Samsung
2a/2af5eb88.jpg,What is the brand?,Solimo
2a/2af5eb88.jpg,What is the color?,Multicolor
2a/2af5eb88.jpg,What is it made of?,Plastic
2a/2af5eb88.jpg,What type of case is it?,Phone
2a/2af5eb88.jpg,Which phone is it for?,Samsung
2a/2af5eb88.jpg,Is it printed?,Yes
2a/2af5eb88.jpg,What is the style?,Designer
2a/2af5eb88.jpg,Is it hard?,Yes
36/36cae1bf.jpg,What is the case's material?,Plastic
36/36cae1bf.jpg,What is the brand name?,Solimo
36/36cae1bf.jpg,What is the design style?,Doodle
36/36cae1bf.jpg,What is the product type?,Case
36/36cae1bf.jpg,What is the color?,Multicolor
36/36cae1bf.jpg,What is the model?,M31
c2/c2af7743.jpg,What is the case color?,Blue
c2/c2af7743.jpg,What is the case material?,Plastic
c2/c2af7743.jpg,What is the item shape?,Rectangular
c2/c2af7743.jpg,What is the design printed?,Donut
c2/c2af7743.jpg,What is the brand?,Solimo
7c/7c8585a9.jpg,What color is it?,Black
7c/7c8585a9.jpg,What brand is it?,AmazonBasics
7c/7c8585a9.jpg,Is it foldable?,Yes
7c/7c8585a9.jpg,What is it made of?,Polyester
7c/7c8585a9.jpg,Is it soft?,Yes
7c/7c8585a9.jpg,Is it portable?,Yes
7c/7c8585a9.jpg,What is the material?,PVC
12/12a79b62.jpg,What color is this crate?,Black
12/12a79b62.jpg,What is the brand?,AmazonBasics
12/12a79b62.jpg,What is the product?,Crate
12/12a79b62.jpg,Is it soft?,Yes
12/12a79b62.jpg,Is it portable?,Yes
12/12a79b62.jpg,Is it foldable?,Yes
12/12a79b62.jpg,Is it premium?,Yes
60/60994f9f.jpg,What color is this?,Black
60/60994f9f.jpg,What brand is this?,AmazonBasics
60/60994f9f.jpg,Is it soft or hard?,Soft
60/60994f9f.jpg,What is it for?,Pets
60/60994f9f.jpg,Is it portable?,Yes
60/60994f9f.jpg,Is it foldable?,Yes
60/60994f9f.jpg,What is its material?,Polyester
5f/5f4d51c1.jpg,What color is it?,Black
5f/5f4d51c1.jpg,What brand is it?,AmazonBasics
5f/5f4d51c1.jpg,What is the material?,Polyester
5f/5f4d51c1.jpg,Is it foldable?,Yes
5f/5f4d51c1.jpg,What is product type?,Pet
dd/ddbf0a81.jpg,What color is it?,Black
dd/ddbf0a81.jpg,What is the brand?,AmazonBasics
dd/ddbf0a81.jpg,What is the product?,Crate
dd/ddbf0a81.jpg,What is it made of?,Polyester
dd/ddbf0a81.jpg,Is it portable?,Yes
24/2404f3b9.jpg,Is the cover fabric?,Yes
24/2404f3b9.jpg,What is the cover color?,White
24/2404f3b9.jpg,What is the brand?,UMI
24/2404f3b9.jpg,What is the shape?,Square
24/2404f3b9.jpg,Is it stretchy?,Yes
24/2404f3b9.jpg,What is the product type?,Cover
5a/5a4f7f44.jpg,What is the brand?,UMI
5a/5a4f7f44.jpg,What is the color?,White
5a/5a4f7f44.jpg,What is the material?,Fabric
5a/5a4f7f44.jpg,What is the pattern?,Dot
5a/5a4f7f44.jpg,What is the product type?,Cover
52/5253c291.jpg,What is the product color?,White
52/5253c291.jpg,What is the brand name?,UMI
52/5253c291.jpg,What is the material?,Fabric
52/5253c291.jpg,What is the pattern?,Dot
52/5253c291.jpg,What is the product type?,Cover
ea/ea4b8433.jpg,What is the product color?,White
ea/ea4b8433.jpg,What is the primary material?,Fabric
ea/ea4b8433.jpg,What type of cover is it?,Furniture
ea/ea4b8433.jpg,What is the brand name?,UMI
ea/ea4b8433.jpg,Is the material stretchy?,Yes
d8/d893d3b4.jpg,What is the product color?,White
d8/d893d3b4.jpg,What is the primary material?,Polyester
d8/d893d3b4.jpg,What is the brand name?,UMI
d8/d893d3b4.jpg,What is the material?,Fabric
89/893a0f49.jpg,What is the brand?,UMI
89/893a0f49.jpg,What is the color?,White
89/893a0f49.jpg,What is the material?,Fabric
89/893a0f49.jpg,What is the product type?,Cover
89/893a0f49.jpg,What is the quantity?,Two
b7/b7a39a2c.jpg,What is the brand?,UMI
b7/b7a39a2c.jpg,What is the cover color?,White
b7/b7a39a2c.jpg,What is the fabric?,Polyester
b7/b7a39a2c.jpg,What are these for?,Chair
b7/b7a39a2c.jpg,What is the material?,Fabric
b7/b7a39a2c.jpg,Are these stretchy?,Yes
b7/b7a39a2c.jpg,What shape are these?,Rectangle
e8/e8245007.jpg,What brand is this case?,Solimo
e8/e8245007.jpg,What is the case's color?,Others
e8/e8245007.jpg,Is the case printed?,Yes
e8/e8245007.jpg,What is the item?,Case
e8/e8245007.jpg,Is it hard?,Yes
e8/e8245007.jpg,What is printed on it?,Shake
e8/e8245007.jpg,For which phone?,Samsung
ee/ee8ee952.jpg,What brand is this?,Solimo
ee/ee8ee952.jpg,What type of case is it?,Hard
ee/ee8ee952.jpg,What is the case's color?,Others
ee/ee8ee952.jpg,What is the item's shape?,Null
ee/ee8ee952.jpg,Is it 3D?,Yes
ee/ee8ee952.jpg,What is it?,Case
0e/0edddb7f.jpg,What is the brand?,Solimo
0e/0edddb7f.jpg,What is the phone case's color?,Others
0e/0edddb7f.jpg,What is the case's type?,Hard
0e/0edddb7f.jpg,What is the model's name?,Samsung
0e/0edddb7f.jpg,What is the design?,Shake
0e/0edddb7f.jpg,Is it printed?,Yes
0e/0edddb7f.jpg,What is the case for?,Phone
0e/0edddb7f.jpg,What shape is the glass?,Round
66/66f3a68c.jpg,What brand is this?,Solimo
66/66f3a68c.jpg,What is the phone model?,S2
66/66f3a68c.jpg,What is the case's color?,Others
66/66f3a68c.jpg,Is it a hard case?,Yes
66/66f3a68c.jpg,Is this a back cover?,Yes
66/66f3a68c.jpg,Is this a mobile case?,Yes
49/49b1b22b.jpg,What is the brand?,Solimo
49/49b1b22b.jpg,What is the phone brand?,Samsung
49/49b1b22b.jpg,What is the cover style?,Printed
49/49b1b22b.jpg,What type of cover is it?,Hard
49/49b1b22b.jpg,What is the cover design?,Shake
49/49b1b22b.jpg,What is the main color?,Others
8e/8eed5690.jpg,What brand is this?,Solimo
8e/8eed5690.jpg,What is the material?,Plastic
8e/8eed5690.jpg,What is the product color?,Multicolor
8e/8eed5690.jpg,What is the product type?,Case
8e/8eed5690.jpg,Is it patterned?,Yes
8e/8eed5690.jpg,What shape is this?,Rectangular
8e/8eed5690.jpg,Is it hard?,Yes
8e/8eed5690.jpg,Is it designer?,Yes
8e/8eed5690.jpg,What is it made of?,Plastic
8e/8eed5690.jpg,Is it 3D?,Yes
d8/d87e51cf.jpg,What is the brand?,Solimo
d8/d87e51cf.jpg,What is the main material?,Plastic
d8/d87e51cf.jpg,What is the color?,Multicolor
d8/d87e51cf.jpg,What type of product is it?,Case
d8/d87e51cf.jpg,What is it made of?,Plastic
d8/d87e51cf.jpg,Which phone is it for?,Samsung
33/330a466f.jpg,What is the case's pattern?,Rangoli
33/330a466f.jpg,What is the primary material?,Plastic
33/330a466f.jpg,What is the case's color?,Multicolor
33/330a466f.jpg,What is the product's brand?,Solimo
33/330a466f.jpg,What is the item's type?,Case
36/36cae1bf.jpg,What is the brand?,Solimo
36/36cae1bf.jpg,What is the case's material?,Plastic
36/36cae1bf.jpg,What is the design's color?,Multicolor
36/36cae1bf.jpg,What is the case's lift?,Optimal
36/36cae1bf.jpg,What ports have cutouts?,Charging
2a/2af5eb88.jpg,What is the brand?,Solimo
2a/2af5eb88.jpg,What is it made of?,Plastic
2a/2af5eb88.jpg,What is the product color?,Multicolor
2a/2af5eb88.jpg,What is the product type?,Case
2a/2af5eb88.jpg,Which phone is this for?,Samsung
5b/5b3479d5.jpg,What is the brand?,Solimo
5b/5b3479d5.jpg,What is the color?,Others
5b/5b3479d5.jpg,What is the style?,Designer
5b/5b3479d5.jpg,What is the product type?,Case
5b/5b3479d5.jpg,What is the pattern?,Heart
ee/ee8ee952.jpg,What is the product's color?,Others
ee/ee8ee952.jpg,What is the product type?,Case
ee/ee8ee952.jpg,What brand is this?,Solimo
ee/ee8ee952.jpg,What is the cover's print?,Heart
ee/ee8ee952.jpg,What is the model name?,Nokia
49/49b1b22b.jpg,What is the brand?,Solimo
49/49b1b22b.jpg,What is the color?,Others
49/49b1b22b.jpg,What is the style?,Designer
49/49b1b22b.jpg,What is it?,Case
49/49b1b22b.jpg,Is it printed?,Yes
49/49b1b22b.jpg,What is the model?,Nokia
66/66f3a68c.jpg,What brand is this?,Solimo
66/66f3a68c.jpg,What is the color?,Others
66/66f3a68c.jpg,What kind of case?,Hard
66/66f3a68c.jpg,What is the phone model?,Nokia
66/66f3a68c.jpg,Is it lightweight?,Yes
66/66f3a68c.jpg,Is the design 3D?,Yes
32/326dd826.jpg,What is the case color?,Black
32/326dd826.jpg,Is the back cover hard?,Yes
32/326dd826.jpg,What is the brand name?,Solimo
32/326dd826.jpg,Is it for Nokia?,Yes
32/326dd826.jpg,What is the pattern?,Heart
86/86d56c14.jpg,What is the brand?,AmazonBasics
86/86d56c14.jpg,What appliance is this for?,Refrigerator
86/86d56c14.jpg,What is the country of origin?,US
60/6072dee7.jpg,What brand is this?,365
60/6072dee7.jpg,Is it organic?,Yes
60/6072dee7.jpg,What kind of oil is it?,Olive
60/6072dee7.jpg,Is this vegan?,Yes
60/6072dee7.jpg,What is the bottle's shape?,Square
60/6072dee7.jpg,What is on the label?,Olives
60/6072dee7.jpg,What is the bottle color?,Dark
60/6072dee7.jpg,What is the blend?,Mediterranean
6f/6f241550.jpg,What color is the bottle?,Brown
6f/6f241550.jpg,What is the cap color?,Gold
6f/6f241550.jpg,What is the product type?,Grocery
6f/6f241550.jpg,What is the brand?,365
be/be26d4fd.jpg,What is the brand?,365
be/be26d4fd.jpg,What kind of oil is this?,Olive
be/be26d4fd.jpg,What color is the cap?,Gold
be/be26d4fd.jpg,What is the product type?,Grocery
be/be26d4fd.jpg,Is it organic?,Yes
be/be26d4fd.jpg,What is the bottle volume?,33.8
be/bef67d6a.jpg,What is the brand?,365
be/bef67d6a.jpg,What is the product?,Grocery
be/bef67d6a.jpg,Is the product organic?,Yes
be/bef67d6a.jpg,Is it vegan?,Yes
be/bef67d6a.jpg,What kind of oil is it?,Olive
be/bef67d6a.jpg,Is it kosher?,Yes
ca/ca078115.jpg,What brand is this?,365
ca/ca078115.jpg,What is the product type?,Grocery
ca/ca078115.jpg,What color is the bottle?,Brown
ca/ca078115.jpg,What is the cap color?,Gold
ca/ca078115.jpg,Is it organic?,Yes
ca/ca078115.jpg,Is it vegan?,Yes
2b/2b3f18f8.jpg,What is the brand?,365
2b/2b3f18f8.jpg,What type of product is this?,Grocery
2b/2b3f18f8.jpg,What is the calorie amount?,120
2b/2b3f18f8.jpg,Is it vegan?,Yes
2b/2b3f18f8.jpg,What is the amount of sodium?,Zero
0d/0dfe2874.jpg,What color is it?,Black
0d/0dfe2874.jpg,What is the primary material?,Polycarbonate
0d/0dfe2874.jpg,What is the brand name?,Solimo
0d/0dfe2874.jpg,What type of case is it?,Hard
0d/0dfe2874.jpg,What is the phone brand?,Honor
0d/0dfe2874.jpg,Is it slim fit?,Yes
29/29813a58.jpg,What color is it?,Black
29/29813a58.jpg,What's the brand?,Solimo
29/29813a58.jpg,What is it made of?,Polycarbonate
29/29813a58.jpg,What type of case?,Hard
29/29813a58.jpg,Is it a slim case?,Yes
63/63274f47.jpg,What color is it?,Black
63/63274f47.jpg,What is the primary material?,Polycarbonate
63/63274f47.jpg,What is the item shape?,Rectangular
63/63274f47.jpg,What is the brand name?,Solimo
63/63274f47.jpg,What type of case is it?,Hard
63/63274f47.jpg,Is it slim?,Yes
63/63274f47.jpg,Is it a cover?,Yes
63/63274f47.jpg,Does it have cutouts?,Yes
7a/7ae0533d.jpg,What color is this case?,Black
7a/7ae0533d.jpg,What is the brand name?,Solimo
7a/7ae0533d.jpg,What is the case material?,Polycarbonate
7a/7ae0533d.jpg,Is this a hard case?,Yes
7a/7ae0533d.jpg,Is this a slim case?,Yes
7a/7ae0533d.jpg,What is the model number?,71093
7a/7ae0533d.jpg,What type of case is it?,Case
88/8828a2ba.jpg,What color is the cover?,Black
88/8828a2ba.jpg,What is the brand name?,Solimo
88/8828a2ba.jpg,What is it made of?,Polycarbonate
88/8828a2ba.jpg,What type of product?,Case
88/8828a2ba.jpg,What is the item shape?,Rectangular
60/60ea265a.jpg,What color is it?,Black
60/60ea265a.jpg,What is it made of?,Polycarbonate
60/60ea265a.jpg,What is the brand?,Solimo
60/60ea265a.jpg,Is it a case?,Yes
60/60ea265a.jpg,What shape is it?,Rectangular
d6/d66de14c.jpg,What is the product color?,Others
d6/d66de14c.jpg,What type of case is it?,Hard
d6/d66de14c.jpg,What is the brand name?,Solimo
d6/d66de14c.jpg,What is the model name?,Oppo
d6/d66de14c.jpg,Is it 3D printed?,Yes
d6/d66de14c.jpg,What is the item?,Case
ee/ee8ee952.jpg,What is the brand?,Solimo
ee/ee8ee952.jpg,What is the color?,Others
ee/ee8ee952.jpg,What type is it?,Case
ee/ee8ee952.jpg,Is it hard?,Yes
ee/ee8ee952.jpg,Is it printed?,Yes
49/49b1b22b.jpg,What is the brand?,Solimo
49/49b1b22b.jpg,What type of case is it?,Hard
49/49b1b22b.jpg,What is the design type?,3D
49/49b1b22b.jpg,What is the item for?,Phone
49/49b1b22b.jpg,What is the phone model?,Oppo
66/66f3a68c.jpg,What is the brand?,Solimo
66/66f3a68c.jpg,What is the color?,Others
66/66f3a68c.jpg,What is the print?,3D
66/66f3a68c.jpg,What is the phone model?,F5
66/66f3a68c.jpg,What type of case?,Hard
1f/1f9ff08f.jpg,What brand is it?,Solimo
1f/1f9ff08f.jpg,What is the cover color?,Others
1f/1f9ff08f.jpg,What type of case is it?,Hard
1f/1f9ff08f.jpg,Is it printed?,Yes
1f/1f9ff08f.jpg,Is it a slim case?,Yes
1f/1f9ff08f.jpg,What is the product for?,Oppo
9a/9ae3d1a5.jpg,What is the case's main color?,Black
9a/9ae3d1a5.jpg,What is the brand?,Solimo
9a/9ae3d1a5.jpg,What is the case style?,Quotes
9a/9ae3d1a5.jpg,What is the case material?,Silicon
9a/9ae3d1a5.jpg,Is it patterned?,Yes
9a/9ae3d1a5.jpg,What is printed on case?,Quote
9a/9ae3d1a5.jpg,What is phone type?,Coolpad
9a/9ae3d1a5.jpg,What is design style?,Designer
2f/2f357c87.jpg,What is the case's brand?,Solimo
2f/2f357c87.jpg,What is the dominant color?,Blue
2f/2f357c87.jpg,What is the case material?,Silicon
2f/2f357c87.jpg,What is the pattern?,Butterfly
2f/2f357c87.jpg,What is the case style?,Quotes
2f/2f357c87.jpg,What is it?,Case
85/85192c70.jpg,What is the product's color?,Multicolor
85/85192c70.jpg,What is the case material?,Silicon
85/85192c70.jpg,What is the brand name?,Solimo
85/85192c70.jpg,What is the case style?,Quotes
85/85192c70.jpg,What is the item shape?,Rectangular
85/85192c70.jpg,What is the model name?,Coolpad
85/85192c70.jpg,Are the sides transparent?,Yes
85/85192c70.jpg,What type of phone case is it?,Cellular
98/9817ae82.jpg,What is the brand?,Solimo
98/9817ae82.jpg,What is the primary material?,Plastic
98/9817ae82.jpg,What is the phone case color?,Multicolor
98/9817ae82.jpg,What is the design?,Brush
98/9817ae82.jpg,What is the product type?,Case
98/9817ae82.jpg,What is the phone model?,M31
d8/d87e51cf.jpg,What is the brand?,Solimo
d8/d87e51cf.jpg,What is it made of?,Plastic
d8/d87e51cf.jpg,What is the color?,Multicolor
d8/d87e51cf.jpg,What is the model?,M31
d8/d87e51cf.jpg,What type is this?,Case
2a/2af5eb88.jpg,What is the brand?,Solimo
2a/2af5eb88.jpg,What is the color?,Multicolor
2a/2af5eb88.jpg,What is the material?,Plastic
2a/2af5eb88.jpg,What type is it?,Case
2a/2af5eb88.jpg,What fits M31?,Samsung
36/36cae1bf.jpg,What is the brand?,Solimo
36/36cae1bf.jpg,What is the color?,Multicolor
36/36cae1bf.jpg,What is the case material?,Plastic
36/36cae1bf.jpg,What is the product type?,Case
36/36cae1bf.jpg,What is the model?,M31
a5/a58f040e.jpg,What is the brand?,Solimo
a5/a58f040e.jpg,What is the main material?,Plastic
a5/a58f040e.jpg,What type of product?,Case
a5/a58f040e.jpg,What is the phone model?,M31
a5/a58f040e.jpg,What is the case's color?,Multicolor
04/04125b10.jpg,What is the product's brand?,AmazonBasics
04/04125b10.jpg,What is the chair color?,Ivory
04/04125b10.jpg,What type of product is it?,Furniture
04/04125b10.jpg,What is the chair's mobility?,Swivel
04/04125b10.jpg,What is the chair's base style?,Five-point
04/04125b10.jpg,What is the product shape?,Contoured
fa/fa06aaaa.jpg,What is the brand?,AmazonBasics
fa/fa06aaaa.jpg,What is the main color?,Ivory
fa/fa06aaaa.jpg,What kind of chair is it?,Executive
fa/fa06aaaa.jpg,What is the product type?,Furniture
fa/fa06aaaa.jpg,What shape is the base?,Star
58/58f39fd1.jpg,What is the product's brand?,AmazonBasics
58/58f39fd1.jpg,What is the chair color?,Ivory
58/58f39fd1.jpg,What kind of chair is it?,Executive
58/58f39fd1.jpg,What is the item shape?,Contoured
58/58f39fd1.jpg,Is it padded?,Yes
5a/5a8dc7f8.jpg,What is the product's brand?,AmazonBasics
5a/5a8dc7f8.jpg,What is the chair's color?,Ivory
5a/5a8dc7f8.jpg,What type of product is this?,Furniture
5a/5a8dc7f8.jpg,Is the chair on wheels?,Yes
5a/5a8dc7f8.jpg,What is the base point number?,Five
